date,daily_return
2020-10-01,0.0003697211495574912
2020-10-02,-0.005405195791245491
2020-10-05,0.006384316396513371
2020-10-06,-0.0010062599810471656
2020-10-07,0.0026402440581889974
2020-10-08,0.0031861548498932956
2020-10-09,0.005235235753483692
2020-10-12,0.00018466323754477872
2020-10-13,-0.0008599814641836486
2020-10-14,0.0003064972522565972
2020-10-15,3.082478091059697e-06
2020-10-16,0.00023916798473785968
2020-10-19,-0.0009040125259854855
2020-10-20,0.0006305093136499387
2020-10-21,0.004249065247809861
2020-10-22,-0.0009917104507879307
2020-10-23,0.0020248043761131886
2020-10-26,-0.0032371157428000325
2020-10-27,0.0010519949463106354
2020-10-28,-0.012312474005369896
2020-10-29,0.00016209888524903234
2020-10-30,-0.002669816097478326
2020-11-02,0.005422935296746792
2020-11-03,0.002332295537078457
2020-11-04,0.005135575423478646
2020-11-05,0.006509270822292946
2020-11-06,-0.000490145649352643
2020-11-09,-0.005095643265673351
2020-11-10,-0.0014333472943591234
2020-11-11,-9.010834746256031e-05
2020-11-12,0.0019019062388181168
2020-11-13,0.0019185555626950385
2020-11-16,0.0019881336473956735
2020-11-17,9.887399591262057e-05
2020-11-18,-0.002297309763471038
2020-11-19,-0.00028046108613690314
2020-11-20,0.00021166334492454483
2020-11-23,-0.0037202842782052942
2020-11-24,-0.00013565085198822885
2020-11-25,-0.0008301122863541469
2020-11-27,-0.002138576555404847
2020-11-30,-0.005044576051271345
2020-12-01,0.007272016876872673
2020-12-02,0.000633645062293979
2020-12-03,0.0017429932399958363
2020-12-04,0.002826278593193327
2020-12-07,-0.00084312099143525
2020-12-08,1.903843055179634e-06
2020-12-09,-0.004131355629950747
2020-12-10,0.005502374405132404
2020-12-11,-0.0011203477422969403
2020-12-14,-0.0009279960838167599
2020-12-15,0.004508782584661435
2020-12-16,0.0018361718758475153
2020-12-17,0.004094546051417818
2020-12-18,-0.0016584449746900086
2020-12-21,-0.004194513005248394
2020-12-22,-0.0016502648727025216
2020-12-23,0.00047949932793143335
2020-12-24,-0.0006164528986741838
2020-12-28,0.00102345840281405
2020-12-29,0.002279020922781938
2020-12-30,0.0035775807205447176
2020-12-31,0.0018747402212558142
2021-01-04,0.004085335129594937
2021-01-05,0.004786182792518046
2021-01-06,-0.002081729172052432
2021-01-07,0.0009873180058585695
2021-01-08,-0.0021985603837370565
2021-01-11,-0.003852684700161823
2021-01-12,0.004508491721505758
2021-01-13,0.0034227575080994837
2021-01-14,0.0021066522577439704
2021-01-15,-0.003143968057298731
2021-01-19,0.002580779663025433
2021-01-20,0.0023862095922577804
2021-01-21,0.0004987671293498559
2021-01-22,-0.0037844126769559054
2021-01-25,0.003989311773813983
2021-01-26,-0.0004270878707110853
2021-01-27,-0.00724148512945199
2021-01-28,0.0003920158633834149
2021-01-29,-0.005333072342711345
2021-02-01,0.004837456833070958
2021-02-02,0.0022355232648993886
2021-02-03,0.0016833781279549519
2021-02-04,0.0011411111650440852
2021-02-05,0.002273406941272355
2021-02-08,0.0031228018912896906
2021-02-09,0.0019033051968806356
2021-02-10,0.0007320852438631724
2021-02-11,-0.00046214140984060926
2021-02-12,-0.0006286567841995363
2021-02-16,-0.0012785749218042395
2021-02-17,-0.000108571905546285
2021-02-18,-0.0013405794593890044
2021-02-19,0.0020862345613349865
2021-02-22,0.0017563999620016726
2021-02-23,0.0006730354762443285
2021-02-24,0.001962016984399491
2021-02-25,-0.007703763438170984
2021-02-26,-0.001394167005649552
2021-03-01,0.0011316133939021054
2021-03-02,-0.00046304060618301444
2021-03-03,-0.004331794157236976
2021-03-04,-0.006428760691263106
2021-03-05,0.0027587375409824128
2021-03-08,-0.007304294917816529
2021-03-09,0.0068350461676404475
2021-03-10,0.00019971046923897843
2021-03-11,0.0059474334436742035
2021-03-12,-0.004395540513757219
2021-03-15,0.0030175674516096994
2021-03-16,0.00043587583538835936
2021-03-17,-7.08792954837607e-05
2021-03-18,-0.010399975951946236
2021-03-19,0.003581065540860731
2021-03-22,0.002763409423721487
2021-03-23,-0.004563635757721995
2021-03-24,-0.0011921847293117408
2021-03-25,-8.083575256963857e-05
2021-03-26,0.006916661474061878
2021-03-29,-0.0032007770889932218
2021-03-30,-0.004109448347332118
2021-03-31,0.0026960301051548352
2021-04-01,0.006186607594932813
2021-04-05,0.00017272936665036864
2021-04-06,0.0035574791722282396
2021-04-07,-0.0003474570349501928
2021-04-08,0.005004692178748665
2021-04-09,-0.0020917464138435335
2021-04-12,-0.0017704901526212754
2021-04-13,0.0037118791796854613
2021-04-14,0.002488803015808047
2021-04-15,0.008270021735447556
2021-04-16,0.0024938581020684295
2021-04-19,-0.0008127883066583589
2021-04-20,9.569346304495459e-05
2021-04-21,0.0032732899702667597
2021-04-22,-0.0027579949984527924
2021-04-23,0.0027038863173321557
2021-04-26,-0.00038174640069615906
2021-04-27,0.0016730401979209051
2021-04-28,0.0004222280644133635
2021-04-29,-0.001442682358321385
2021-04-30,-0.0023855422040501006
2021-05-03,0.0016678225558319818
2021-05-04,0.0025819094159295914
2021-05-05,-0.0002614062258929359
2021-05-06,0.005070710790720707
2021-05-07,0.00757562349065933
2021-05-10,-0.003291725559845484
2021-05-11,-0.000612451026327961
2021-05-12,-0.004146593742564092
2021-05-13,-0.005891653199882674
2021-05-14,0.006179765159039635
2021-05-17,0.001117984440892317
2021-05-18,0.0012402448670369146
2021-05-19,-0.003670777289160258
2021-05-20,-0.00017562963448223656
2021-05-21,-0.0020581239406387668
2021-05-24,0.0036450701088553052
2021-05-25,0.0024934381387837806
2021-05-26,0.0022281936844327265
2021-05-27,-0.0007069886839319902
2021-05-28,0.0010323314090131923
2021-06-01,0.000990220436168613
2021-06-02,0.0010371192940042857
2021-06-03,-0.005042039207408693
2021-06-04,0.006676863148281649
2021-06-07,-0.0016262001519213082
2021-06-08,0.0020385717122552187
2021-06-09,-9.909254962077186e-05
2021-06-10,0.002343520249527307
2021-06-11,-0.0010835986796927718
2021-06-14,0.0006626658033382684
2021-06-15,-0.003328041728397145
2021-06-16,-0.0051950949929279525
2021-06-17,-0.0072706998557529184
2021-06-18,0.0022641774891873382
2021-06-21,0.0037702541934521703
2021-06-22,0.0008392560585277096
2021-06-23,0.0024245737369951344
2021-06-24,0.0028565706302462694
2021-06-25,-0.00034396976538708966
2021-06-28,0.0008234215080743729
2021-06-29,-0.0007275878761911197
2021-06-30,0.0030945772632989424
2021-07-01,-0.001491554036258721
2021-07-02,0.0016798771097459664
2021-07-06,-0.0027578938168153983
2021-07-07,-0.00037771114836873145
2021-07-08,-0.00191587779728494
2021-07-09,0.004148210786317609
2021-07-12,-0.0006036243716998392
2021-07-13,0.002089875220968032
2021-07-14,0.002468997231574202
2021-07-15,-9.848487968856085e-05
2021-07-16,-0.001182026672977037
2021-07-19,-0.002493729071359596
2021-07-20,0.0029248511084317003
2021-07-21,0.0009963989331310315
2021-07-22,0.0018810483858889612
2021-07-23,0.0005943428117851639
2021-07-26,-0.002125557505411786
2021-07-27,-0.003867282994138391
2021-07-28,0.004670592800124977
2021-07-29,0.0027555359883315715
2021-07-30,-0.0023810236713596956
2021-08-02,-0.00259709757449301
2021-08-03,0.0016827748666247311
2021-08-04,0.0003259977299091908
2021-08-05,-0.0018909609207246256
2021-08-06,-0.005506523462365659
2021-08-09,-0.0040265768452453325
2021-08-10,-0.0011930922910535298
2021-08-11,0.004069544584231497
2021-08-12,-0.001414619016057258
2021-08-13,0.0036939590233275484
2021-08-16,-0.0007287794911694664
2021-08-17,-0.003963740372513723
2021-08-18,-0.0019847783731426695
2021-08-19,-0.0012492407081051992
2021-08-20,-0.0014322308090904626
2021-08-23,0.008350055754859587
2021-08-24,0.0026432331123998998
2021-08-25,-0.0009192181427068692
2021-08-26,-0.0024667618816216932
2021-08-27,0.008425351399895836
2021-08-30,0.0012932900270294454
2021-08-31,0.0038152241591055216
