date,daily_return
2020-09-29,-0.0008903405275776377
2020-09-30,-0.0005624769443264288
2020-10-01,4.848902990550741e-05
2020-10-02,-0.002320965621898319
2020-10-05,-0.001618865654066104
2020-10-06,0.0011341488823524148
2020-10-07,-0.0001721391278562967
2020-10-08,0.002739408780320751
2020-10-09,0.0019726416846781447
2020-10-12,0.0016729512304205496
2020-10-13,0.0009432885602924657
2020-10-14,0.00027889480949050416
2020-10-15,-0.0003984624194748321
2020-10-16,-0.000536413607395092
2020-10-19,-0.0025298634355013228
2020-10-20,-0.0008111080545900595
2020-10-21,-0.0009695256214671266
2020-10-22,-0.0027558100135653962
2020-10-23,0.0010644187340000943
2020-10-26,2.787346021593251e-05
2020-10-27,0.0020420217513328343
2020-10-28,-0.005197417335712329
2020-10-29,-0.00313004590796917
2020-10-30,-0.0033649154788442104
2020-11-02,0.002880257522455132
2020-11-03,-7.618144488130696e-05
2020-11-04,0.009369459313673945
2020-11-05,0.0021949788928519176
2020-11-06,-0.003280103336887219
2020-11-09,-0.005095813157734774
2020-11-10,-0.000768730368925552
2020-11-11,0.0019999772164029928
2020-11-12,0.0034027280810009497
2020-11-13,0.00010608123510635892
2020-11-16,0.00044376194232031985
2020-11-17,0.0018632745882241064
2020-11-18,-0.0008395041244568802
2020-11-19,0.000354111496056575
2020-11-20,0.0016617547746755612
2020-11-23,-0.0011051615614029453
2020-11-24,0.0008857355929658972
2020-11-25,0.00023039462544716116
2020-11-27,0.0026912477802911727
2020-11-30,-0.001531081322647343
2020-12-01,-0.0030890551518176768
2020-12-02,-0.0012516593353468775
2020-12-03,0.0015557217395427703
2020-12-04,-0.0021126126047403826
2020-12-07,0.0018667595766697076
2020-12-08,0.0006881445903910155
2020-12-09,-0.0014488236770370255
2020-12-10,0.003020239925860535
2020-12-11,0.0015055254610634172
2020-12-14,-0.0004286385662740644
2020-12-15,0.000983594218784134
2020-12-16,-0.000127818744881103
2020-12-17,0.0009630248354310922
2020-12-18,-0.0004150115253694908
2020-12-21,-0.00022055693477796012
2020-12-22,0.0006742837718856087
2020-12-23,-0.0010521675188471802
2020-12-24,0.0014767115704459322
2020-12-28,0.00015548194385361924
2020-12-29,0.00044268778044731505
2020-12-30,0.0012716939356161028
2020-12-31,0.001681636561442268
2021-01-04,-0.0003439052164730949
2021-01-05,0.000794942015500677
2021-01-06,-0.004352512204776171
2021-01-07,-0.001538549254244348
2021-01-08,-0.0026630187838219133
2021-01-11,-0.0023614513530291203
2021-01-12,0.0012957090010083938
2021-01-13,0.0030116303796174915
2021-01-14,-0.0014464683023277525
2021-01-15,0.0006791258487266472
2021-01-19,0.0006776468628533205
2021-01-20,0.0018417136519919275
2021-01-21,-0.0011387659996765498
2021-01-22,-0.0004607008284487346
2021-01-25,0.004688297829393839
2021-01-26,0.000205527132081329
2021-01-27,-0.0012841725826293615
2021-01-28,-0.001830825394776081
2021-01-29,-0.0029860768833018803
2021-02-01,0.004159878630470848
2021-02-02,-0.0012620892521525429
2021-02-03,-0.0013150753976961527
2021-02-04,0.000832984379892876
2021-02-05,-0.0008620944554784682
2021-02-08,0.002178646887095237
2021-02-09,0.0007902160461505936
2021-02-10,0.0018099454981870267
2021-02-11,-0.0005436218613148469
2021-02-12,-0.0016790482340938162
2021-02-16,-0.00490590387952361
2021-02-17,0.0007154693665600842
2021-02-18,-0.0003920476430478992
2021-02-19,-0.0033707790727469655
2021-02-22,-0.0004066484342570842
2021-02-23,0.0006518667775010645
2021-02-24,0.0008709910339053106
2021-02-25,-0.013475297644447659
2021-02-26,0.004753752609775175
2021-03-01,0.00030224293634395494
2021-03-02,0.0013860358478032797
2021-03-03,-0.005888588379958759
2021-03-04,-0.005185589461301432
2021-03-05,0.0017348389348483817
2021-03-08,-0.004231201515573213
2021-03-09,0.00512779411252362
2021-03-10,0.0020873743365890096
2021-03-11,0.0015534567369306362
2021-03-12,-0.006217773828352646
2021-03-15,0.0016255750540865588
2021-03-16,-0.0002524972634494471
2021-03-17,-0.0014175123005305545
2021-03-18,-0.008368608775051856
2021-03-19,0.0006201469448530172
2021-03-22,0.002624596174549021
2021-03-23,0.001947327737814586
2021-03-24,0.0023120316787463846
2021-03-25,-0.001826603966217366
2021-03-26,-0.0007996269388603761
2021-03-29,-0.0018657166747594323
2021-03-30,-0.0002326488647246272
2021-03-31,0.0005487861585395937
2021-04-01,0.0035233376243621883
2021-04-05,-0.002500884950516591
2021-04-06,0.003801484544748268
2021-04-07,-0.0013392308285630206
2021-04-08,0.002780743693462817
2021-04-09,-0.0013401043473347807
2021-04-12,-0.0005785193737456451
2021-04-13,0.0032287977072000817
2021-04-14,0.0002824788645705567
2021-04-15,0.004153607128378312
2021-04-16,-0.002496143010811913
2021-04-19,-0.0005974670310177066
2021-04-20,0.001610336928320022
2021-04-21,0.0010817649529653028
2021-04-22,0.0006912874472853048
2021-04-23,0.00011040859295063932
2021-04-26,-0.00011395622972498742
2021-04-27,-0.0019493065618138017
2021-04-28,0.0005664692891722556
2021-04-29,-0.0005064704082666793
2021-04-30,0.0011118760070993883
2021-05-03,0.0009932561508758653
2021-05-04,0.0015855222999618945
2021-05-05,0.0010984756570051601
2021-05-06,0.000572388236721455
2021-05-07,0.00031877644403244254
2021-05-10,-0.0018487734834231606
2021-05-11,-0.0015955599975702173
2021-05-12,-0.003277605403777195
2021-05-13,0.0007072815854347603
2021-05-14,0.002328154892006218
2021-05-17,6.0910994332585844e-05
2021-05-18,-0.0012159846061101653
2021-05-19,-0.002484574108888804
2021-05-20,0.002848227406814896
2021-05-21,0.0004098869856892229
2021-05-24,0.0013802238875273432
2021-05-25,0.0021633901697415414
2021-05-26,-0.00018239534144259828
2021-05-27,-0.000328404855273301
2021-05-28,2.023947747842314e-05
2021-06-01,0.00047162846879222897
2021-06-02,0.0014386713121208317
2021-06-03,-0.003013675137922611
2021-06-04,0.004797628004243881
2021-06-07,-0.0009732463289817694
2021-06-08,0.0020983836652002097
2021-06-09,0.0019078198511808253
2021-06-10,0.002105496277154284
2021-06-11,-0.00043297014263676825
2021-06-14,-0.0027894940473723873
2021-06-15,-5.8485503919958326e-05
2021-06-16,-0.003114794602545823
2021-06-17,0.00098746647781911
2021-06-18,0.0030727383825246424
2021-06-21,-0.002060138865724759
2021-06-22,0.000957692350759265
2021-06-23,-2.717107063843205e-05
2021-06-24,0.0003968398462133038
2021-06-25,-0.0018285770283756886
2021-06-28,0.003106085213021137
2021-06-29,0.0005721458023439929
2021-06-30,0.0015115515362205123
2021-07-01,-0.00042823646599476906
2021-07-02,0.002224896883833427
2021-07-06,0.0016390977058595713
2021-07-07,0.0013983605178626846
2021-07-08,0.0011255991710672486
2021-07-09,-0.002439556992981262
2021-07-12,-0.00024664805586893657
2021-07-13,-0.0016803125980284772
2021-07-14,0.0031163490617684975
2021-07-15,0.0018286775796749755
2021-07-16,-0.0005973988114672535
2021-07-19,0.003299552184320209
2021-07-20,5.552963039590075e-05
2021-07-21,-0.0019885005012125756
2021-07-22,0.0027816214324400956
2021-07-23,-0.0005012621209166124
2021-07-26,-7.458852925756876e-05
2021-07-27,0.0015444470380512332
2021-07-28,0.0011448959380295776
2021-07-29,-0.000492813802471237
2021-07-30,0.0003358387532115259
2021-08-02,0.0015546091793605665
2021-08-03,2.0347950615562382e-06
2021-08-04,-0.0004815723531861327
2021-08-05,-0.0016914164332201276
2021-08-06,-0.004619848759073952
2021-08-09,-0.0029425282290503896
2021-08-10,-0.0001805200086755221
2021-08-11,0.0013444080412887693
2021-08-12,9.818917302317764e-05
2021-08-13,0.0035088812354067134
2021-08-16,0.001262935319733982
2021-08-17,-0.0015424122326992418
2021-08-18,-0.0016231877394204952
2021-08-19,0.0002964174580588619
2021-08-20,-0.0005611406612275882
2021-08-23,0.0016654899768373532
2021-08-24,-0.0003563108744579768
2021-08-25,-0.001451416467355915
2021-08-26,0.00023038803343267134
2021-08-27,0.003663176239596666
2021-08-30,0.0009112884046875713
2021-08-31,-0.0014999846103633807
